image_name,group,candidate_count,top_status,top_confidence,top_amount_score,top_text,top_bbox,top_reason,top_source,top_flags,top_ocr_confidence,top_has_local_reason,top_readable_amount,review_priority,preview_path,needs_review,top3_candidates_json
d_93.jpg,d,4,篡改,0.9818,2.2000,"转账金额半21,000.00","93,1153,984,1221",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常,line,money_regex|target_keyword|compact_digits|prominent,0.8869,yes,yes,27.5088,results/amount_batch_ptest/review_previews/d_93.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9818"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""text"": ""转账金额半21,000.00"", ""bbox"": ""93,1153,984,1221"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8869"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.5088"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9818"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""21,000.00"", ""bbox"": ""746,1157,984,1221"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7501"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.8588"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9818"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""15:12捌ll59"", ""bbox"": ""51,42,1000,91"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.5281"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.1588"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
a_16.jpg,a,4,篡改,0.9796,2.2000,"户2026年01月31810:02转入43161元,","117,361,1057,429",全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.9704,yes,yes,27.4982,results/amount_batch_ptest/review_previews/a_16.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9796"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""户2026年01月31810:02转入43161元,"", ""bbox"": ""117,361,1057,429"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9704"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.4982"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9796"", ""reason"": ""全局UI布局异常"", ""text"": ""德品转出36000元,"", ""bbox"": ""120,2192,565,2260"", ""amount_score"": ""1.2000"", ""ocr_confidence"": ""0.9109"", ""source"": ""token"", ""flags"": ""target_keyword|currency_hint|compact_digits|prominent"", ""review_priority"": ""25.7982"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9796"", ""reason"": ""全局UI布局异常"", ""text"": ""德品转出36000元,余额为142406.51元,"", ""bbox"": ""120,2191,1094,2263"", ""amount_score"": ""1.1000"", ""ocr_confidence"": ""0.8760"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent|non_target_penalty"", ""review_priority"": ""25.6982"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
d_28.jpg,d,4,篡改,0.9777,2.2000,"02811:03向刘恒子转出54000元,","77,138,846,204",全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.8072,yes,yes,27.4886,results/amount_batch_ptest/review_previews/d_28.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9777"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""02811:03向刘恒子转出54000元,"", ""bbox"": ""77,138,846,204"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8072"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.4886"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9777"", ""reason"": ""全局UI布局异常"", ""text"": ""为28520.24元,"", ""bbox"": ""79,207,416,268"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.7819"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""26.3386"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9777"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域高度突变(疑似大小字拼接)；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""为28520.24元,摘要:废电池回收."", ""bbox"": ""79,207,848,270"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7778"", ""source"": ""line"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""26.8386"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_10.jpg,d,4,篡改,0.9767,2.2000,"转账金额~36,000.00","94,1165,1158,1231",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.6551,yes,yes,27.4837,results/amount_batch_ptest/review_previews/d_10.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9767"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额~36,000.00"", ""bbox"": ""94,1165,1158,1231"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.6551"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.4837"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9767"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""36,000.00"", ""bbox"": ""922,1170,1158,1231"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9631"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.8337"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9767"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""11:11&IullI00川75"", ""bbox"": ""75,43,1147,103"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.3543"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.1337"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_58.jpg,d,4,篡改,0.9745,2.2000,"转账金额10,624.00","136,1117,942,1172",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.9900,yes,yes,27.4724,results/amount_batch_ptest/review_previews/d_58.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9745"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额10,624.00"", ""bbox"": ""136,1117,942,1172"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9900"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.4724"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9745"", ""reason"": ""全局UI布局异常"", ""text"": ""半10,624.00"", ""bbox"": ""303,466,784,570"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7221"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.1224"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9745"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域高度突变(疑似大小字拼接)；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""半10,624.00专用章"", ""bbox"": ""303,453,872,570"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.4442"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.8224"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
c_43.jpg,c,4,篡改,0.9733,2.2000,"转账金额19,000.00","136,1123,944,1178",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.9761,yes,yes,27.4667,results/amount_batch_ptest/review_previews/c_43.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9733"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额19,000.00"", ""bbox"": ""136,1123,944,1178"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9761"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.4667"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9733"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""19,000.00"", ""bbox"": ""750,1127,944,1176"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.9660"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.6667"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9733"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""〈19,000.004"", ""bbox"": ""138,1422,322,1454"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.1602"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""27.6667"", ""has_local_reason"": ""yes"", ""readable_amount"": ""no""}]"
c_22.jpg,c,4,篡改,0.9715,2.2000,转账金额芈35000.00,"82,1196,550,1247",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.6441,yes,yes,27.4573,results/amount_batch_ptest/review_previews/c_22.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9715"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额芈35000.00"", ""bbox"": ""82,1196,550,1247"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.6441"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.4573"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9715"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""芈35000.00"", ""bbox"": ""362,1200,550,1240"", ""amount_score"": ""1.4000"", ""ocr_confidence"": ""0.3010"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits"", ""review_priority"": ""26.6573"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9715"", ""reason"": ""全局UI布局异常"", ""text"": ""于2025-10-2014:17到账"", ""bbox"": ""426,805,837,850"", ""amount_score"": ""1.1000"", ""ocr_confidence"": ""0.9528"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|prominent|date_penalty"", ""review_priority"": ""25.6573"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
c_45.jpg,c,4,篡改,0.9700,2.2000,"转账金额52,900.00","137,1123,944,1178",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.9625,yes,yes,27.4499,results/amount_batch_ptest/review_previews/c_45.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9700"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额52,900.00"", ""bbox"": ""137,1123,944,1178"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9625"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.4499"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9700"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""52,900.00"", ""bbox"": ""744,1127,944,1176"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9464"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.7999"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9700"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""17:530800.sSll"", ""bbox"": ""63,42,983,96"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.5833"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.7999"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
c_98.jpg,c,4,篡改,0.9695,2.2000,"转账金额10,000.00","136,1123,944,1178",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.8262,yes,yes,27.4476,results/amount_batch_ptest/review_previews/c_98.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9695"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额10,000.00"", ""bbox"": ""136,1123,944,1178"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8262"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.4476"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9695"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""10,000.00"", ""bbox"": ""749,1127,944,1176"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.6662"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.7976"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9695"", ""reason"": ""全局UI布局异常"", ""text"": ""Y10,000.00用章"", ""bbox"": ""304,474,873,577"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.2426"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.0976"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
d_110.jpg,d,4,篡改,0.9671,2.2000,"01816:19向陆庆梅转出71000元,","77,156,846,223",全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.8443,yes,yes,27.4356,results/amount_batch_ptest/review_previews/d_110.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9671"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""01816:19向陆庆梅转出71000元,"", ""bbox"": ""77,156,846,223"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.8443"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.4356"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9671"", ""reason"": ""全局UI布局异常"", ""text"": ""为17971.24元,"", ""bbox"": ""78,225,423,291"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9062"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""26.2856"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9671"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域高度突变(疑似大小字拼接)；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""为17971.24元,摘要:废电池回收c0"", ""bbox"": ""78,224,843,291"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.7630"", ""source"": ""line"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""26.7856"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_12.jpg,d,4,篡改,0.9620,2.2000,"03811:03向丁朵朵转出40000元,","77,137,845,203",全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.7768,yes,yes,27.4098,results/amount_batch_ptest/review_previews/d_12.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9620"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""03811:03向丁朵朵转出40000元,"", ""bbox"": ""77,137,845,203"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.7768"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.4098"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9620"", ""reason"": ""全局UI布局异常"", ""text"": ""为28520.24元,"", ""bbox"": ""79,206,414,268"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.9656"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""26.2598"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9620"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域高度突变(疑似大小字拼接)；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""为28520.24元,摘要:废电池回收."", ""bbox"": ""79,204,850,270"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.8243"", ""source"": ""line"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""26.7598"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_94.jpg,d,4,篡改,0.9620,2.2000,"30809:29向刘梦楠转出47516元,","77,154,846,220",全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|currency_hint|prominent,0.5426,yes,yes,27.4098,results/amount_batch_ptest/review_previews/d_94.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9620"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""30809:29向刘梦楠转出47516元,"", ""bbox"": ""77,154,846,220"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.5426"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|currency_hint|prominent"", ""review_priority"": ""27.4098"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9620"", ""reason"": ""全局UI布局异常"", ""text"": ""为14286.24元,"", ""bbox"": ""80,223,416,284"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.6592"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""26.2598"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9620"", ""reason"": ""全局UI布局异常"", ""text"": ""为14286.24元,摘要:废电池回收0"", ""bbox"": ""80,222,843,287"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.8195"", ""source"": ""line"", ""flags"": ""money_regex|currency_hint|prominent"", ""review_priority"": ""26.0598"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}]"
c_108.jpg,c,4,篡改,0.9972,2.0000,2025年09月29808:49支出,"52,130,659,193",全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|prominent,0.6937,yes,yes,27.3859,results/amount_batch_ptest/review_previews/c_108.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9972"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""2025年09月29808:49支出"", ""bbox"": ""52,130,659,193"", ""amount_score"": ""2.0000"", ""ocr_confidence"": ""0.6937"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|prominent"", ""review_priority"": ""27.3859"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9972"", ""reason"": ""全局UI布局异常"", ""text"": ""74000元,"", ""bbox"": ""52,197,272,258"", ""amount_score"": ""0.5500"", ""ocr_confidence"": ""0.5802"", ""source"": ""token"", ""flags"": ""currency_hint|compact_digits|prominent"", ""review_priority"": ""26.2359"", ""has_local_reason"": ""no"", ""readable_amount"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9972"", ""reason"": ""全局UI布局异常"", ""text"": ""尾号7000账户"", ""bbox"": ""328,66,645,126"", ""amount_score"": ""0.3500"", ""ocr_confidence"": ""0.9832"", ""source"": ""token"", ""flags"": ""compact_digits|prominent"", ""review_priority"": ""26.0359"", ""has_local_reason"": ""no"", ""readable_amount"": ""no""}]"
c_59.jpg,c,4,篡改,0.9895,2.0000,交易奠塑转出10.49爻乐-){出,"40,369,713,410",全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接),line,money_regex|target_keyword|prominent,0.2051,yes,yes,27.3475,results/amount_batch_ptest/review_previews/c_59.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9895"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""交易奠塑转出10.49爻乐-){出"", ""bbox"": ""40,369,713,410"", ""amount_score"": ""2.0000"", ""ocr_confidence"": ""0.2051"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|prominent"", ""review_priority"": ""27.3475"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9895"", ""reason"": ""全局UI布局异常"", ""text"": ""户念器32.36067元"", ""bbox"": ""602,403,776,424"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.0160"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.3975"", ""has_local_reason"": ""no"", ""readable_amount"": ""no""}, {""status"": ""篡改"", ""confidence"": ""0.9895"", ""reason"": ""全局UI布局异常"", ""text"": ""华户余沃56.462.67元"", ""bbox"": ""41,417,222,438"", ""amount_score"": ""1.7500"", ""ocr_confidence"": ""0.0130"", ""source"": ""token"", ""flags"": ""money_regex|currency_hint|compact_digits|prominent"", ""review_priority"": ""27.3975"", ""has_local_reason"": ""no"", ""readable_amount"": ""no""}]"
d_62.jpg,d,4,篡改,0.9394,2.2000,"转账金额32,114.00","78,961,1001,1016",全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,line,money_regex|target_keyword|compact_digits|prominent,0.9773,yes,yes,27.2972,results/amount_batch_ptest/review_previews/d_62.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9394"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""转账金额32,114.00"", ""bbox"": ""78,961,1001,1016"", ""amount_score"": ""2.2000"", ""ocr_confidence"": ""0.9773"", ""source"": ""line"", ""flags"": ""money_regex|target_keyword|compact_digits|prominent"", ""review_priority"": ""27.2972"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9394"", ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""text"": ""32,114.00"", ""bbox"": ""806,965,1001,1016"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9732"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.6472"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9394"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""4:00曰SGl58"", ""bbox"": ""57,39,992,87"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.5772"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""25.9472"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_97.jpg,d,4,篡改,0.9792,2.0000,(江苏.农商行111月03日18:12您账户*7763转出,"92,319,878,364",全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|prominent,0.7688,yes,yes,27.2962,results/amount_batch_ptest/review_previews/d_97.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9792"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""(江苏.农商行111月03日18:12您账户*7763转出"", ""bbox"": ""92,319,878,364"", ""amount_score"": ""2.0000"", ""ocr_confidence"": ""0.7688"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|prominent"", ""review_priority"": ""27.2962"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9792"", ""reason"": ""全局UI布局异常"", ""text"": ""半18,412.00"", ""bbox"": ""304,604,793,702"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9406"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.1462"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9792"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""18:129鬯950四SGI"", ""bbox"": ""55,29,910,77"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.2522"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.1462"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
d_63.jpg,d,4,篡改,0.9753,2.0000,(江苏.农商行111月02日16:10您账户*7763转出,"92,319,880,364",全局UI布局异常；局部字体风格异常,token,money_regex|target_keyword|prominent,0.6501,yes,yes,27.2767,results/amount_batch_ptest/review_previews/d_63.jpg,yes,"[{""status"": ""篡改"", ""confidence"": ""0.9753"", ""reason"": ""全局UI布局异常；局部字体风格异常"", ""text"": ""(江苏.农商行111月02日16:10您账户*7763转出"", ""bbox"": ""92,319,880,364"", ""amount_score"": ""2.0000"", ""ocr_confidence"": ""0.6501"", ""source"": ""token"", ""flags"": ""money_regex|target_keyword|prominent"", ""review_priority"": ""27.2767"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes"", ""candidate_count"": 4}, {""status"": ""篡改"", ""confidence"": ""0.9753"", ""reason"": ""全局UI布局异常"", ""text"": ""半15,542.00"", ""bbox"": ""305,603,798,703"", ""amount_score"": ""1.5500"", ""ocr_confidence"": ""0.9488"", ""source"": ""token"", ""flags"": ""money_regex|compact_digits|prominent"", ""review_priority"": ""26.1267"", ""has_local_reason"": ""no"", ""readable_amount"": ""yes""}, {""status"": ""篡改"", ""confidence"": ""0.9753"", ""reason"": ""全局UI布局异常；局部字体风格异常；数值区域基线严重不齐(疑似错位拼接)"", ""text"": ""16:101四SGI"", ""bbox"": ""54,29,961,77"", ""amount_score"": ""0.8500"", ""ocr_confidence"": ""0.6755"", ""source"": ""line"", ""flags"": ""money_regex|compact_digits|prominent|colon_time_penalty"", ""review_priority"": ""26.1267"", ""has_local_reason"": ""yes"", ""readable_amount"": ""yes""}]"
